RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group,Balance_Group,CreditScore_Group,Value_Score,Risk_Score,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Type
8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,169278.51,0,30-40岁,无余额,良好,0.5274567244316621,0.43478260869565216,1,2,0.0,4,4,2,10,超高价值
8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,30-40岁,中余额,较差,0.47090930475315107,0.14782608695652175,10,1,54980.81,1,2,2,5,中价值
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0,30-40岁,中余额,良好,0.506427533107425,0.4608695652173913,7,2,99773.85,2,4,3,9,高价值
8699,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0,<30岁,高余额,一般,0.6400763987552267,0.4304347826086956,3,2,101231.77,3,4,3,10,超高价值
8700,15684469,Hsiung,841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0,30-40岁,高余额,优秀,0.6536950813276475,0.4391304347826087,8,1,117070.21,1,2,3,6,中价值
8701,15627637,Obioma,709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,<30岁,中余额,良好,0.4622911573291105,0.4,2,2,73314.04,4,4,2,10,超高价值
8702,15667093,Onio,673,France,Male,37,2,0.0,1,1,1,13624.02,0,30-40岁,无余额,一般,0.2579662101883266,0.16086956521739132,8,1,0.0,1,2,2,5,中价值
8703,15690589,Udinesi,541,France,Male,37,9,212314.03,1,0,1,148814.54,0,30-40岁,超高余额,较差,0.7526578626252496,0.16086956521739132,1,1,212314.03,4,2,4,10,超高价值
8704,15595350,Fermin,661,France,Female,31,3,136067.82,2,1,0,65567.91,0,30-40岁,高余额,一般,0.5485789049486297,0.43478260869565216,7,2,136067.82,2,4,4,10,超高价值
8705,15777586,Moss,784,Spain,Female,42,2,109052.04,2,1,0,6409.55,0,40-50岁,高余额,良好,0.46017926982218404,0.4826086956521739,8,2,109052.04,1,4,3,8,高价值
8706,15804064,Docherty,742,France,Female,35,2,79126.17,1,1,1,126997.53,0,30-40岁,中余额,良好,0.5785345113256302,0.15217391304347827,8,1,79126.17,1,2,2,5,中价值
8707,15717770,Marcelo,850,Spain,Female,55,7,0.0,1,0,0,171762.87,1,50-60岁,无余额,优秀,0.557653992790129,0.5391304347826087,3,1,0.0,3,2,2,7,中价值
8708,15754443,Fadden,443,France,Female,35,9,108308.0,1,1,0,129031.19,1,30-40岁,高余额,很差,0.5225795020335046,0.45217391304347826,1,1,108308.0,4,2,3,9,高价值
8709,15776939,Zox,778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0,40-50岁,高余额,良好,0.711714561789093,0.508695652173913,7,2,102290.56,2,4,3,9,高价值
8710,15713517,Otitodilinna,529,France,Male,39,6,102025.08,2,1,0,12351.01,0,30-40岁,高余额,较差,0.3678889037512942,0.46956521739130436,4,2,102025.08,3,4,3,10,超高价值
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0,30-40岁,高余额,一般,0.6227512231990544,0.16086956521739132,8,1,113383.07,1,2,3,6,中价值
8712,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,181490.42,0,>60岁,高余额,较差,0.6178419999279099,0.5826086956521739,1,1,102541.1,4,2,3,9,高价值
8713,15771054,Barnes,469,Spain,Male,35,5,0.0,2,1,0,186490.37,0,30-40岁,无余额,很差,0.44527548521706767,0.45217391304347826,5,2,0.0,2,4,2,8,高价值
8714,15578788,Bibi,786,Spain,Male,40,6,0.0,2,0,0,41248.8,0,30-40岁,无余额,良好,0.33928729122567947,0.47391304347826085,4,2,0.0,3,4,2,9,高价值
8715,15737408,L?,703,France,Female,41,6,109941.51,1,1,0,116267.28,0,40-50岁,高余额,良好,0.5978018835628047,0.4782608695652174,4,1,109941.51,3,2,3,8,高价值
8716,15750837,Landseer,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0,40-50岁,高余额,较差,0.4441434141356867,0.1782608695652174,10,1,141749.68,1,2,4,7,中价值
8717,15576022,Nwachinemelu,565,France,Male,38,5,0.0,2,0,1,80630.32,0,30-40岁,无余额,较差,0.32036179242692464,0.16521739130434784,5,2,0.0,2,4,2,8,高价值
8718,15635502,Ch'iu,443,France,Male,44,2,0.0,1,1,0,159165.7,0,40-50岁,无余额,很差,0.3951104684594964,0.49130434782608695,8,1,0.0,1,2,2,5,中价值
8719,15627298,Vinogradova,589,France,Male,37,7,85146.48,2,1,0,86490.09,1,30-40岁,中余额,较差,0.47336908308966463,0.4608695652173913,3,2,85146.48,3,4,2,9,高价值
8720,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41,0,40-50岁,高余额,一般,0.7539900478309376,0.19130434782608696,4,2,134066.1,3,4,4,11,超高价值
8721,15645059,Crace,711,France,Female,28,8,0.0,2,0,0,105159.89,0,<30岁,无余额,良好,0.4086869427113988,0.4217391304347826,2,2,0.0,4,4,2,10,超高价值
8722,15689671,Packham,775,Spain,Male,27,4,0.0,1,1,1,40807.26,0,<30岁,无余额,良好,0.3347426033807106,0.1173913043478261,6,1,0.0,2,2,2,6,中价值
8723,15718667,T'ien,621,France,Male,35,7,87619.29,1,1,0,143.34,0,30-40岁,中余额,一般,0.3590805393149508,0.45217391304347826,3,1,87619.29,3,2,2,7,中价值
8724,15803202,Onyekachi,350,France,Male,51,10,0.0,1,1,1,125823.79,1,50-60岁,无余额,很差,0.3122721934932988,0.22173913043478263,0,1,0.0,4,2,2,8,高价值
8725,15593683,Solomina,668,Spain,Female,30,8,0.0,2,1,0,138465.7,0,<30岁,无余额,一般,0.44347106564147987,0.4304347826086956,2,2,0.0,4,4,2,10,超高价值
8726,15703394,Hawes,633,Spain,Male,27,3,0.0,2,1,0,44008.91,0,<30岁,无余额,一般,0.28942761190173694,0.4173913043478261,7,2,0.0,2,4,2,8,高价值
8727,15570289,Benson,697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1,40-50岁,高余额,一般,0.511206103792542,0.48695652173913045,2,1,103409.16,4,2,3,9,高价值
8728,15567437,Emenike,734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0,<30岁,高余额,良好,0.5699776593748314,0.13043478260869565,3,1,123040.38,3,2,3,8,高价值
8729,15711687,Nero,434,France,Male,41,4,108128.52,1,0,1,56784.11,0,40-50岁,高余额,很差,0.4107421964749258,0.1782608695652174,6,1,108128.52,2,2,3,7,中价值
8730,15656592,Toscano,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,0,40-50岁,超高余额,一般,0.7609655297335807,0.20869565217391306,2,2,169023.33,4,4,4,12,超高价值
8731,15634373,Yang,764,France,Male,30,5,0.0,2,0,1,105155.66,0,<30岁,无余额,良好,0.42738647982575906,0.13043478260869565,5,2,0.0,2,4,2,8,高价值
8732,15769125,Palerma,727,Spain,Female,41,10,0.0,2,0,1,47468.56,0,40-50岁,无余额,良好,0.3277937526215692,0.1782608695652174,0,2,0.0,4,4,2,10,超高价值
8733,15711386,Trentini,724,France,Female,29,6,0.0,2,0,1,64729.51,0,<30岁,无余额,良好,0.352627327646343,0.12608695652173915,4,2,0.0,3,4,2,9,高价值
8734,15714241,Haddon,749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1,40-50岁,超高余额,良好,0.7703771553529181,0.4826086956521739,1,1,222267.63,4,2,4,10,超高价值
8735,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1,40-50岁,高余额,良好,0.6903122819269079,0.5043478260869565,0,1,144090.42,4,2,4,10,超高价值
8736,15713599,Castiglione,728,France,Male,30,10,114835.43,1,0,1,37662.49,0,<30岁,高余额,良好,0.4965160380301386,0.13043478260869565,0,1,114835.43,4,2,3,9,高价值
8737,15744770,Stone,636,France,Male,44,2,0.0,2,0,0,86414.41,0,40-50岁,无余额,一般,0.3540970771912788,0.49130434782608695,8,2,0.0,1,4,2,7,中价值
8738,15780498,Maynard,634,France,Male,34,3,145030.92,1,1,1,41820.65,0,30-40岁,高余额,一般,0.5177168903053829,0.14782608695652175,7,1,145030.92,2,2,4,8,高价值
8739,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,127734.16,0,40-50岁,中余额,一般,0.5264790345480959,0.18695652173913047,2,1,71240.3,4,2,2,8,高价值
8740,15615219,Obielumani,518,France,Male,59,5,138772.15,1,0,1,123872.0,0,50-60岁,高余额,较差,0.5898791799439354,0.2565217391304348,5,1,138772.15,2,2,4,8,高价值
8741,15570908,Harding,687,Spain,Female,29,7,93617.07,1,0,1,113050.92,0,<30岁,中余额,一般,0.5613044926923797,0.12608695652173915,3,1,93617.07,3,2,2,7,中价值
8742,15762855,Hill,622,Spain,Female,23,8,0.0,2,1,1,131389.39,0,<30岁,无余额,一般,0.41662090740494195,0.1,2,2,0.0,4,4,2,10,超高价值
8743,15661827,Brown,693,Spain,Female,45,4,0.0,2,1,1,26589.56,0,40-50岁,无余额,一般,0.28447407500169064,0.1956521739130435,6,2,0.0,2,4,2,8,高价值
8744,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2,0,1,195463.35,0,<30岁,中余额,很差,0.5703839275315903,0.10869565217391304,1,2,74237.2,4,4,2,10,超高价值
8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1,40-50岁,高余额,一般,0.600819284804567,0.5130434782608696,5,2,127421.78,2,4,3,9,高价值
8746,15793424,Tan,663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0,<30岁,中余额,一般,0.5357779361855874,0.4217391304347826,2,2,61274.7,4,4,2,10,超高价值
8747,15577905,Hammond,660,France,Male,34,8,106486.66,2,0,1,182262.66,0,30-40岁,高余额,一般,0.676114231877199,0.14782608695652175,2,2,106486.66,4,4,3,11,超高价值
8748,15667216,Chung,579,France,Female,29,10,73194.52,2,1,1,129209.09,0,<30岁,中余额,较差,0.5148658960543288,0.12608695652173915,0,2,73194.52,4,4,2,10,超高价值
8749,15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1,40-50岁,高余额,一般,0.5620193814974825,0.49130434782608695,4,1,146498.76,3,2,4,9,高价值
8750,15701238,Chia,683,France,Male,47,1,0.0,2,1,0,148989.15,0,40-50岁,无余额,一般,0.464550951833436,0.5043478260869565,9,2,0.0,1,4,2,7,中价值
8751,15644849,Zikoranachidimma,655,France,Female,32,2,0.0,1,1,1,71047.51,0,30-40岁,无余额,一般,0.33775174281847115,0.1391304347826087,8,1,0.0,1,2,2,5,中价值
8752,15635531,Boag,575,Spain,Female,30,8,0.0,2,1,0,185341.63,0,<30岁,无余额,较差,0.4809640751315779,0.4304347826086956,2,2,0.0,4,4,2,10,超高价值
8753,15632263,Pagnotto,574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0,<30岁,高余额,较差,0.6011647347551209,0.4304347826086956,5,1,120355.0,2,2,3,7,中价值
8754,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,198317.23,0,30-40岁,高余额,良好,0.7650280002812471,0.1391304347826087,8,1,117265.21,1,2,3,6,中价值
8755,15619045,Baxter,776,France,Female,43,4,0.0,2,0,1,162137.5,0,40-50岁,无余额,良好,0.5170977478400246,0.18695652173913047,6,2,0.0,2,4,2,8,高价值
8756,15697510,Tien,707,Spain,Female,52,7,0.0,1,1,0,109688.82,1,50-60岁,无余额,良好,0.4140688284467731,0.5260869565217391,3,1,0.0,3,2,2,7,中价值
8757,15784923,Chimezie,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1,30-40岁,高余额,良好,0.47863579043190624,0.16086956521739132,7,1,109974.22,2,2,3,7,中价值
8758,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0,40-50岁,中余额,一般,0.44262646775110337,0.19130434782608696,8,2,98009.13,1,4,3,8,高价值
8759,15732621,Martin,663,France,Male,34,10,0.0,1,1,1,114083.73,0,30-40岁,无余额,一般,0.4051320295643116,0.14782608695652175,0,1,0.0,4,2,2,8,高价值
8760,15757981,Loggia,748,France,Male,66,8,0.0,1,1,1,163331.65,0,>60岁,无余额,良好,0.5090066872514406,0.28695652173913044,2,1,0.0,4,2,2,8,高价值
8761,15727819,Hartley,677,Spain,Female,34,10,171671.9,1,1,1,50777.77,0,30-40岁,超高余额,一般,0.5888025358247931,0.14782608695652175,0,1,171671.9,4,2,4,10,超高价值
8762,15738088,Parkin,634,Spain,Male,63,10,0.0,2,1,0,30772.86,1,>60岁,无余额,一般,0.2699257315369175,0.5739130434782609,0,2,0.0,4,4,2,10,超高价值
8763,15765173,Lin,350,France,Female,60,3,0.0,1,0,0,113796.15,1,50-60岁,无余额,很差,0.2942300551088956,0.5608695652173913,7,1,0.0,2,2,2,6,中价值
8764,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,1,>60岁,高余额,良好,0.7441005287882254,0.2652173913043478,10,2,128213.96,1,4,4,9,高价值
8765,15618203,Tien,773,Germany,Male,51,8,116197.65,2,1,1,86701.4,0,50-60岁,高余额,良好,0.5881312721609611,0.22173913043478263,2,2,116197.65,4,4,3,11,超高价值
8766,15791452,Dann,675,France,Male,39,1,0.0,2,1,0,153129.22,0,30-40岁,无余额,一般,0.4679377609303992,0.46956521739130436,9,2,0.0,1,4,2,7,中价值
8767,15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0,30-40岁,中余额,一般,0.39687338270409783,0.4565217391304348,4,1,86607.39,3,2,2,7,中价值
8768,15585466,Russo,552,France,Male,29,10,0.0,2,1,0,12186.83,0,<30岁,无余额,较差,0.21310446177482156,0.4260869565217391,0,2,0.0,4,4,2,10,超高价值
8769,15677310,Christie,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1,>60岁,中余额,良好,0.5565753780642846,0.5695652173913044,5,1,98854.34,2,2,3,7,中价值
8770,15646262,Ross,622,France,Male,31,7,0.0,1,1,0,35408.77,0,30-40岁,无余额,一般,0.27264456389442593,0.43478260869565216,3,1,0.0,3,2,2,7,中价值
8771,15656901,Nnonso,615,France,Male,59,8,0.0,2,1,1,165576.55,0,50-60岁,无余额,一般,0.4654329873979732,0.2565217391304348,2,2,0.0,4,4,2,10,超高价值
8772,15621093,Teng,681,Germany,Male,31,4,97338.19,2,0,0,48226.76,0,30-40岁,中余额,一般,0.4678794298081874,0.43478260869565216,6,2,97338.19,2,4,3,9,高价值
8773,15592123,Buccho,768,France,Male,30,6,0.0,2,1,1,199454.37,0,<30岁,无余额,良好,0.5702516281788665,0.13043478260869565,4,2,0.0,3,4,2,9,高价值
8774,15589200,Madukaife,617,Spain,Male,34,9,0.0,2,1,0,118749.58,0,30-40岁,无余额,一般,0.39589577361049944,0.4478260869565217,1,2,0.0,4,4,2,10,超高价值
8775,15602934,Dunn,452,France,Female,33,6,131698.57,2,1,0,151623.91,0,30-40岁,高余额,很差,0.5969372763837698,0.4434782608695652,4,2,131698.57,3,4,4,11,超高价值
8776,15812720,Hooker,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0,30-40岁,高余额,优秀,0.7504117122938734,0.16086956521739132,0,2,130110.45,4,4,4,12,超高价值
8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0,40-50岁,无余额,较差,0.33163831723602216,0.49130434782608695,1,2,0.0,4,4,2,10,超高价值
8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0,<30岁,超高余额,一般,0.5089049478656792,0.4043478260869565,9,2,165149.13,1,4,4,9,高价值
8779,15761606,Law,617,Spain,Female,37,9,101707.8,1,1,0,123866.28,0,30-40岁,高余额,一般,0.565721091105023,0.4608695652173913,1,1,101707.8,4,2,3,9,高价值
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.66,1,0,1,74694.41,0,30-40岁,高余额,良好,0.5277947210623136,0.14782608695652175,7,1,105588.66,2,2,3,7,中价值
8781,15669782,Chu,820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1,30-40岁,高余额,优秀,0.492069550746862,0.46956521739130436,1,1,111336.89,4,2,3,9,高价值
8782,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1,0,1,49424.6,0,50-60岁,中余额,很差,0.35370483289415333,0.2608695652173913,3,1,78391.17,3,2,2,7,中价值
8783,15809057,Lu,600,Spain,Female,27,6,0.0,2,1,1,172031.22,0,<30岁,无余额,较差,0.46982123880799087,0.1173913043478261,4,2,0.0,3,4,2,9,高价值
8784,15617052,Watson,782,France,Male,34,9,0.0,1,1,0,183021.06,1,30-40岁,无余额,良好,0.5505419127759204,0.4478260869565217,1,1,0.0,4,2,2,8,高价值
8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1,40-50岁,高余额,一般,0.5662455775620113,0.4782608695652174,1,1,144326.09,4,2,4,10,超高价值
8786,15801293,Ni,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0,<30岁,高余额,优秀,0.5008644104331912,0.1173913043478261,9,2,101278.25,1,4,3,8,高价值
8787,15770968,Leason,741,Germany,Female,19,8,108711.57,2,1,0,24857.25,0,<30岁,高余额,良好,0.47213258766375793,0.3826086956521739,2,2,108711.57,4,4,3,11,超高价值
8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0,>60岁,高余额,一般,0.6682060646090338,0.3173913043478261,9,1,108555.07,1,2,3,6,中价值
8789,15603247,Bruner,743,Germany,Female,35,1,146781.24,1,1,0,189307.7,0,30-40岁,高余额,良好,0.78021685968717,0.45217391304347826,9,1,146781.24,1,2,4,7,中价值
8790,15619116,Wallace,493,France,Female,36,2,0.0,2,0,1,99770.3,0,30-40岁,无余额,很差,0.32366107725650484,0.1565217391304348,8,2,0.0,1,4,2,7,中价值
8791,15691792,Young,416,Spain,Male,35,8,0.0,1,0,0,119712.78,0,30-40岁,无余额,很差,0.32639945146643395,0.45217391304347826,2,1,0.0,4,2,2,8,高价值
8792,15783276,Forbes,725,France,Female,25,9,0.0,2,1,1,168607.74,0,<30岁,无余额,良好,0.5088034727752822,0.10869565217391304,1,2,0.0,4,4,2,10,超高价值
8793,15766137,Muir,497,France,Male,34,2,0.0,2,1,1,83087.13,0,30-40岁,无余额,很差,0.30004714599621884,0.14782608695652175,8,2,0.0,1,4,2,7,中价值
8794,15574554,Pugh,537,Germany,Male,66,8,103291.25,2,1,1,130664.79,0,>60岁,高余额,较差,0.5502083967000211,0.28695652173913044,2,2,103291.25,4,4,3,11,超高价值
8795,15578671,Webb,706,Spain,Female,29,1,209490.21,1,1,1,133267.69,1,<30岁,超高余额,良好,0.7830700654546556,0.12608695652173915,9,1,209490.21,1,2,4,7,中价值
8796,15716608,Walker,651,Spain,Male,38,2,0.0,3,1,0,67029.82,1,30-40岁,无余额,一般,0.33031321650635237,0.7652173913043478,8,3,0.0,1,4,2,7,中价值
8797,15690670,Cox,720,France,Male,33,2,0.0,2,0,1,141031.08,0,30-40岁,无余额,良好,0.4656722215108229,0.14347826086956522,8,2,0.0,1,4,2,7,中价值
8798,15630466,Maclean,797,France,Male,45,8,0.0,1,0,0,125110.02,0,40-50岁,无余额,良好,0.4689662041175101,0.4956521739130435,2,1,0.0,4,2,2,8,高价值
8799,15630349,Hollis,543,Spain,Male,23,5,0.0,2,1,0,117832.39,0,<30岁,无余额,较差,0.36840228982021483,0.4,5,2,0.0,2,4,2,8,高价值
8800,15803801,Jamieson,454,France,Male,34,4,0.0,2,1,0,198817.72,0,30-40岁,无余额,很差,0.4584730878586917,0.4478260869565217,6,2,0.0,2,4,2,8,高价值
8801,15647890,Su,691,France,Male,37,9,149405.18,1,1,1,146411.6,0,30-40岁,高余额,一般,0.701700625245721,0.16086956521739132,1,1,149405.18,4,2,4,10,超高价值
8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,131312.56,1,50-60岁,超高余额,较差,0.6825428769655482,0.22608695652173913,4,1,191665.21,3,2,4,9,高价值
8803,15714642,Hawkins,792,Spain,Female,40,7,0.0,1,1,0,141652.2,0,30-40岁,无余额,良好,0.4920157012491905,0.47391304347826085,3,1,0.0,3,2,2,7,中价值
8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1,1,1,64477.25,0,40-50岁,高余额,良好,0.5665303123233912,0.1782608695652174,4,1,135071.12,3,2,4,9,高价值
8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,191215.61,0,40-50岁,无余额,良好,0.5568341999659187,0.1782608695652174,8,2,0.0,1,4,2,7,中价值
8806,15758546,Norton,850,Spain,Male,39,8,0.0,2,1,1,37090.44,0,30-40岁,无余额,优秀,0.3556377519794744,0.16956521739130437,2,2,0.0,4,4,2,10,超高价值
8807,15598940,Achebe,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0,30-40岁,超高余额,一般,0.6164784641486823,0.16521739130434784,4,2,181804.34,3,4,4,11,超高价值
8808,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,63241.21,1,50-60岁,低余额,较差,0.3766526545974337,0.2608695652173913,7,2,47020.65,2,4,2,8,高价值
8809,15624993,Chiang,753,France,Female,36,7,128518.98,1,1,1,44567.83,1,30-40岁,高余额,良好,0.5375132784651331,0.1565217391304348,3,1,128518.98,3,2,4,9,高价值
8810,15760568,Dalrymple,593,Germany,Female,38,5,142658.04,2,0,1,135337.11,0,30-40岁,高余额,较差,0.6397432485594315,0.16521739130434784,5,2,142658.04,2,4,4,10,超高价值
8811,15699047,Chukwuemeka,674,France,Female,21,9,120150.39,2,1,1,33964.03,0,<30岁,高余额,一般,0.4803828120511051,0.09130434782608696,1,2,120150.39,4,4,3,11,超高价值
8812,15616168,Ojiofor,610,France,Female,35,7,81905.95,1,1,1,61623.19,0,30-40岁,中余额,一般,0.43831280641899495,0.15217391304347827,3,1,81905.95,3,2,2,7,中价值
8813,15773146,Rubeo,652,France,Male,26,3,137998.2,2,0,1,168989.77,0,<30岁,高余额,一般,0.7036186098967601,0.11304347826086956,7,2,137998.2,2,4,4,10,超高价值
8814,15770375,Fanucci,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0,<30岁,高余额,优秀,0.6079392076376443,0.41304347826086957,2,1,123126.29,4,2,3,9,高价值
8815,15589725,Zubarev,740,France,Female,51,4,0.0,2,1,1,178929.84,0,50-60岁,无余额,良好,0.5295813226106714,0.22173913043478263,6,2,0.0,2,4,2,8,高价值
8816,15710034,T'ao,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1,40-50岁,高余额,一般,0.5931591336670581,0.18695652173913047,9,2,135645.29,1,4,4,9,高价值
8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0,30-40岁,高余额,一般,0.7081468307561136,0.13478260869565217,3,2,122449.31,3,4,3,10,超高价值
8818,15570485,Udegbunam,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0,30-40岁,超高余额,较差,0.5934147173023793,0.47391304347826085,6,1,161766.87,2,2,4,8,高价值
8819,15575391,Claypool,677,France,Female,37,3,0.0,2,1,1,38252.25,0,30-40岁,无余额,一般,0.29632170897861054,0.16086956521739132,7,2,0.0,2,4,2,8,高价值
8820,15790750,Manfrin,592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0,30-40岁,高余额,较差,0.6245109387279784,0.1565217391304348,0,1,123187.51,4,2,3,9,高价值
8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0,30-40岁,超高余额,一般,0.5793131592161984,0.4565217391304348,1,1,150956.71,4,2,4,10,超高价值
8822,15619953,Efremov,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0,40-50岁,高余额,一般,0.4734459197291452,0.4826086956521739,4,1,105021.28,3,2,3,8,高价值
8823,15673929,Chin,543,France,Male,64,4,0.0,2,1,1,148305.82,0,>60岁,无余额,较差,0.41411415358629244,0.2782608695652174,6,2,0.0,2,4,2,8,高价值
